Name	ISIZ	IAC	AAC	ZM1	ZM1V	ZM2	ZM2V	Qindex	SNar	HNar	GNar	Xt	Dz	Ram	Pol	LPRS	VDA	MSD	SMTI	SMTIV	GMTI	GMTIV	Xu	SPI	W	WA	RDSUM	Har	QW	TI1	TI2	HyDp	RHyDp	w	ww	Rww	D/D	Wap	WhetZ	Whetm	Whetv	Whete	Whetp	J	JhetZ	Jhetm	Jhetv	Jhete	Jhetp	MAXDN	MAXDP	DELS	TIE	X0	X1	X2	X3	X4	X5	X0A	X1A	X2A	X3A	X4A	X5A	X0v	X1v	X2v	X3v	X4v	X5v	X0Av	X1Av	X2Av	X3Av	X4Av	X5Av	X0sol	X1sol	X2sol	X3sol	X4sol	X5sol	XMOD	RDCHI	RDSQ	S0K	S1K	S2K	S3K	PHI	BLI	PW2	PW3	PW4	PW5	PJI2	CSI	ECC	AECC	DECC	MDDD	UNIP	CENT	VAR	BAC	Lop	ICR	IDE	IDM	IDDE	IDDM	IDET	IDMT	IVDE	IVDM	HVcpx	HDcpx	Uindex	Vindex	Xindex	Yindex	IC0	TIC0	SIC0	CIC0	BIC0	IC1	TIC1	SIC1	CIC1	BIC1	IC2	TIC2	SIC2	CIC2	BIC2	IC3	TIC3	SIC3	CIC3	BIC3	IC4	TIC4	SIC4	CIC4	BIC4	IC5	TIC5	SIC5	CIC5	BIC5	LP1	STN	Eig1Z	Eig1m	Eig1v	Eig1e	Eig1p	SEigZ	SEigm	SEigv	SEige	SEigp	AEigZ	AEigm	AEigv	AEige	AEigp	VEA1	VEA2	VRA1	VRA2	VED1	VED2	VRD1	VRD2	VEZ1	VEZ2	VRZ1	VRZ2	VEm1	VEm2	VRm1	VRm2	VEv1	VEv2	VRv1	VRv2	VEe1	VEe2	VRe1	VRe2	VEp1	VEp2	VRp1	VRp2	NGS	MPC03	MPC04	MPC05	MPC06	MPC07	MPC08	MPC09	MPC10	piPC03	piPC04	piPC05	piPC06	piPC07	piPC08	piPC09	piPC10	TPC	piID	PCR	PCD	CID	BID	D/Dr03	D/Dr04	D/Dr05	D/Dr06	D/Dr07	D/Dr08	D/Dr09	D/Dr10	D/Dr11	D/Dr12	T(N..N)	T(N..O)	T(N..S)	T(N..P)	T(N..F)	T(N..Cl)	T(N..Br)	T(N..I)	T(O..O)	T(O..S)	T(O..P)	T(O..F)	T(O..Cl)	T(O..Br)	T(O..I)	T(S..S)	T(S..P)	T(S..F)	T(S..Cl)	T(S..Br)	T(S..I)	T(P..P)	T(P..F)	T(P..Cl)	T(P..Br)	T(P..I)	T(F..F)	T(F..Cl)	T(F..Br)	T(F..I)	T(Cl..Cl)	T(Cl..Br)	T(Cl..I)	T(Br..Br)	T(Br..I)	T(I..I)	Activity	
55-18-5	69.487	26.268	1.545	24	96	24	79	1	3.178	1.448	1.575	.204	16	1	6	18.152	13.714	.387	174	385	114	373	6.819	9.11	48	2.286	11.75	8.354	48	-6.427	1.496	45	4.65	48	90	9.3	21	48	38.418	38.424	69.926	38.525	80.134	2.992	3.74	3.74	2.021	3.729	1.763	.792	2.643	5.286	26.432	5.699	3.346	2.091	1.732	.866	0	.814	.558	.348	.289	.289	0	4.717	2.429	1.221	.846	.339	0	.674	.405	.203	.141	.113	0	5.699	3.346	2.091	1.732	.866	0	21.954	1.698	21.567	13.287	6.571	3.751	2.289	3.521	1.215	.5	.321	.107	0	1	36	23	3.286	.612	2.816	9	33	8	19	1.449	1.449	1.95	4.241	1.449	2.772	40.954	203.549	1.557	2.89	2.001	1.244	14.559	.899	1.21	2.933	1.545	26.268	.378	2.542	.378	1.898	32.268	.464	2.189	.464	2.469	41.977	.604	1.618	.604	2.469	41.977	.604	1.618	.604	2.469	41.977	.604	1.618	.604	2.469	41.977	.604	1.618	.604	2	0	11.566	11.567	20.386	11.595	23.343	.536	.535	-1.831	.529	-2.395	0	0	0	0	0	2.449	.35	16.392	2.342	2.598	.371	18.059	2.58	2.595	.371	18	2.571	2.595	.371	18	2.571	2.608	.373	17.752	2.536	2.595	.371	17.999	2.571	2.608	.373	17.717	2.531	6	6	3	0	0	0	0	0	0	8	5	0	0	0	0	0	0	28	34	1.214	.068	12.669	7.551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
55-21-0	64	24.697	1.544	40	122	43	112	5	5.663	1.742	1.876	.059	19.5	2	9	26.622	19.556	.319	375	753	315	1111	8.86	9.165	88	2.444	19.15	13.142	69	0	1.659	88	7.4	160	488	6.295	22.448	239	57.857	57.86	67.325	57.884	69.578	2.228	3.382	3.382	3.005	3.381	2.93	2.046	3.423	8.796	19.507	6.69	4.305	3.642	2.593	1.801	1.25	.743	.478	.331	.216	.15	.104	4.872	2.653	1.73	1.058	.602	.343	.541	.295	.157	.088	.05	.029	6.69	4.305	3.642	2.593	1.801	1.25	26.693	2.048	39.864	22.696	5.984	2.421	1.372	1.61	.884	.556	.303	.139	.066	.667	69	36	4	.667	2.938	14	50	10	6	1.187	1.585	2.15	5.005	2.197	3.148	77.395	440.417	1.658	3.702	2.2	1.35	14.174	.558	.779	1.764	1.544	24.697	.386	2.456	.354	2.424	38.781	.606	1.576	.556	2.727	43.635	.682	1.273	.626	3.203	51.245	.801	.797	.735	3.375	54	.844	.625	.775	3.375	54	.844	.625	.775	2.194	1.792	13.272	13.273	15.442	13.278	15.978	.393	.392	-1.392	.389	-1.795	0	0	0	0	0	2.856	.317	27.609	3.068	2.965	.329	29.084	3.232	2.963	.329	29.098	3.233	2.963	.329	29.099	3.233	2.948	.328	29.693	3.299	2.963	.329	29.101	3.233	2.945	.327	29.813	3.313	11	12	12	12	6	4	0	0	0	40.5	60.75	91.125	68.344	68.344	0	0	0	75	376.063	5.014	3.395	17.529	9.533	0	0	0	26.648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
55-55-0	75.059	26.878	1.493	40	110	43	106	5	5.663	1.742	1.876	.059	19.5	2	9	26.799	20	.331	381	702	319	954	8.909	8	90	2.5	19.067	13.108	68	0	1.544	93.5	7.374	162	487	5.838	22.124	247	64.857	64.864	87.286	64.926	92.756	2.18	3.066	3.066	2.405	3.063	2.285	1.367	2.824	6.535	31.992	6.69	4.326	3.534	2.713	1.737	1.374	.743	.481	.321	.226	.145	.098	5.257	2.795	1.797	1.156	.628	.378	.584	.311	.163	.096	.052	.027	6.69	4.326	3.534	2.713	1.737	1.374	27.089	2.056	39.746	21.265	6.266	2.62	1.522	1.824	.932	.552	.308	.136	.078	1	77	40	4.444	.938	3.333	16	36	12	6	1.187	1.975	2.25	4.986	2.725	3.143	81.005	448.744	1.837	3.503	2.296	1.346	14.268	.54	.768	1.63	1.493	26.878	.358	2.677	.34	2.433	43.798	.584	1.737	.554	2.856	51.407	.685	1.314	.65	3.461	62.304	.83	.709	.788	3.461	62.304	.83	.709	.788	3.461	62.304	.83	.709	.788	2.194	1.792	15.109	15.111	20.784	15.126	22.184	.393	.392	-1.392	.389	-1.795	0	0	0	0	0	2.856	.317	28.05	3.117	2.956	.328	29.138	3.238	2.945	.327	29.538	3.282	2.945	.327	29.538	3.282	2.911	.323	30.646	3.405	2.945	.327	29.542	3.282	2.906	.323	30.824	3.425	11	12	12	14	8	2	0	0	0	32.25	48.375	79.313	47.25	15.188	0	0	0	77	263.875	3.427	2.107	17.55	9.52	0	0	0	26.324	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
55-86-7	80.711	29.047	1.529	28	43.21	27	36.111	1	3.871	1.5	1.622	.144	17.167	1	6	23.252	18.75	.403	272	302.099	195	211.519	8.22	11.619	75	2.679	14.317	9.837	75	-8.699	2.524	82.5	5.507	75	165	11.014	28	75	60.655	60.461	90.778	66.873	94.503	2.92	3.534	3.543	2.378	3.267	2.266	.812	1.336	5.549	38.25	6.406	3.808	2.683	1.563	1.13	.289	.801	.544	.383	.26	.226	.144	6.543	3.683	2.437	1.271	.977	.254	.818	.526	.348	.212	.195	.127	7.406	4.515	3.183	1.852	1.623	.433	31.323	1.879	26.51	15.434	8.532	5.665	5.532	6.042	1.579	.492	.255	.126	.032	1	61	37	4.625	.875	3.313	13	46	12	18	1.906	1.906	2.364	4.612	1.906	2.965	66.184	345.903	1.406	2.896	2.371	1.294	18.52	.756	1.103	2.165	1.529	29.047	.36	2.719	.367	1.929	36.657	.454	2.319	.463	2.84	53.956	.669	1.408	.681	2.84	53.956	.669	1.408	.681	2.84	53.956	.669	1.408	.681	2.84	53.956	.669	1.408	.681	2	0	15.843	15.792	23.407	17.49	24.3	1.437	1.465	-.372	.56	-.215	0	0	0	0	0	2.598	.325	21.904	2.738	2.779	.347	22.064	2.758	2.788	.349	21.773	2.722	2.789	.349	21.763	2.72	2.787	.348	21.88	2.735	2.779	.347	22.032	2.754	2.792	.349	21.771	2.721	7	6	5	2	1	0	0	0	0	6	5	2	1	0	0	0	0	36	36	1	0	14.658	8.447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	
55-98-1	134.606	48.283	1.724	62	234.889	60	61.333	6	6.931	1.474	1.641	.031	34	4	11	56.162	56.143	.374	1452	2990.222	1221	4765.444	14.983	227.315	393	4.319	34.05	20.277	393	-25.297	4.951	676.5	11.715	393	1353	23.431	91	393	252.063	252.09	534.922	310.756	499.461	3.233	4.821	4.82	2.348	4.004	2.486	4.315	3.474	31.506	267.783	11.243	6.207	7.036	2.604	1.664	1.052	.803	.477	.391	.237	.166	.117	9.727	7.527	6.047	2.323	1.466	.934	.695	.579	.336	.211	.147	.104	11.743	8.061	9.846	3.53	2.32	1.515	59.485	2.517	67.311	31.651	11.143	3.698	10.266	2.943	1.737	.588	.202	.075	.038	.8	190	106	7.571	1.347	9.306	43	184	24	52	2.128	2.128	3.094	6.239	2.128	3.784	281.552	2451.833	1.149	4.184	2.873	1.494	49.082	.576	.937	1.463	1.724	48.283	.359	3.083	.348	2.261	63.303	.47	2.547	.456	3.039	85.096	.632	1.768	.613	3.039	85.096	.632	1.768	.613	3.039	85.096	.632	1.768	.613	3.039	85.096	.632	1.768	.613	2.141	0	36.545	36.548	77.892	45.415	72.256	2.75	2.747	-5.557	1.634	-6.381	0	0	0	0	0	3.578	.256	46.788	3.342	3.696	.264	52.386	3.742	3.726	.266	49.97	3.569	3.726	.266	49.969	3.569	3.703	.264	51.568	3.683	3.708	.265	51.343	3.667	3.711	.265	50.915	3.637	18	11	10	9	8	7	6	9	0	15	14	13	12	11	10	25	0	105	163	1.552	.654	26.036	14.255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	44	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
55090-44-3	240.215	55.503	1.261	60	132	59	112	1	9.416	1.714	1.801	.009	34	1	14	70.159	82	.418	2444	3502	2159	4022	17.654	54.945	656	5.467	38.787	22.32	656	-36.774	6.293	1422	12.86	656	2844	25.721	120	656	629.393	629.409	719.737	629.705	748.814	2.931	3.035	3.035	2.705	3.034	2.617	.694	3.072	6.655	158.722	12.063	7.808	5.484	3.747	2.184	1.42	.754	.521	.366	.268	.182	.129	11.081	6.853	4.645	2.975	1.869	1.197	.693	.457	.31	.212	.156	.109	12.063	7.808	5.484	3.747	2.184	1.42	48.81	3.045	74.75	38.403	15.571	12.64	12.571	12.301	1.371	.5	.255	.107	.051	1	319	174	10.875	1.891	15	62	320	56	34	2.953	2.953	3.6	6.609	3.375	3.968	431.969	4335.331	1.061	4.117	3.467	1.535	61.84	.474	.804	1.143	1.261	55.503	.231	4.198	.231	1.645	72.39	.301	3.814	.301	2.688	118.267	.492	2.772	.492	3.3	145.195	.604	2.16	.604	3.856	169.686	.706	1.603	.706	4.334	190.705	.794	1.125	.794	2.018	0	81.469	81.471	94.068	81.51	98.361	.536	.535	-1.831	.529	-2.395	0	0	0	0	0	3.433	.215	113.088	7.068	3.936	.246	64.219	4.014	3.942	.246	63.771	3.986	3.942	.246	63.771	3.986	3.924	.245	64.951	4.059	3.942	.246	63.775	3.986	3.916	.245	65.325	4.083	15	14	12	11	10	9	8	7	6	16	13	12	11	10	9	8	7	136	151	1.11	.169	30.655	16.198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
551-06-4	86.439	28.733	1.437	64	152.444	74	167.667	9	9.534	2	2.082	.009	26.5	3	18	46.449	36.308	.27	1036	1635.444	992	2312.333	12.919	7.416	236	3.026	35.11	21.867	170.286	10.961	1.808	281.5	12.613	622	3012	5.797	32.788	1418	143.488	143.488	164.793	146.89	167.908	1.94	3.135	3.135	2.781	3.082	2.73	.784	1	4.111	38.556	9.096	6.415	5.188	4.383	3.801	3.068	.7	.458	.288	.183	.123	.083	7.713	4.381	2.884	2.024	1.453	.974	.593	.313	.16	.084	.047	.026	9.596	6.769	5.438	4.527	3.986	3.247	42.48	2.549	78.119	42.112	8.121	3.485	1.501	2.177	.939	.546	.332	.2	.11	.75	148	71	5.462	.805	5.456	26	134	28	4	1.139	1.884	2.526	6.104	3.239	3.673	197.009	1440.538	1.296	4.694	2.523	1.489	19.035	.393	.565	1.227	1.437	28.733	.332	2.885	.296	2.257	45.136	.522	2.065	.465	2.864	57.277	.663	1.458	.59	3.646	72.929	.844	.675	.751	4.022	80.439	.931	.3	.828	4.122	82.439	.954	.2	.848	2.369	3.555	22.637	22.637	26.187	23.2	26.709	.768	.768	-.358	.212	-.207	0	0	0	0	0	3.302	.254	63.12	4.855	3.553	.273	54.515	4.193	3.569	.275	53.689	4.13	3.569	.275	53.688	4.13	3.554	.273	54.458	4.189	3.564	.274	53.955	4.15	3.554	.273	54.471	4.19	18	24	31	37	31	29	26	22	9	85.875	169.875	308.813	403.734	577.125	800.191	1003.799	711.202	263	5637.905	21.437	60.605	26.551	13.434	0	0	0	51.829	0	0	0	44.647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
552-30-7	75.059	26.92	1.496	74	292	88	261	12	9.364	1.75	1.952	.009	33	6	21	51.535	40.429	.259	1213	2894	1132	5940	13.716	40.878	283	3.11	40.002	24.366	205	12.285	1.75	347.5	14.169	658	2920	8.602	42.931	1580	180.125	180.158	244.491	180.206	257.407	2.02	3.132	3.131	2.453	3.13	2.354	2.819	4.015	29.92	244.81	10.293	6.592	6.335	5.144	4.165	3.099	.735	.439	.288	.177	.113	.072	6.812	3.732	2.742	1.892	1.218	.74	.487	.249	.125	.065	.033	.017	10.293	6.592	6.335	5.144	4.165	3.099	42.679	2.513	90.478	52.157	8.753	2.839	1.284	1.775	.746	.602	.355	.181	.096	.75	158	77	5.5	.929	6.776	30	146	24	18	1.06	1.985	2.577	6.321	3.664	3.78	234.476	1788.728	1.788	4.527	2.523	1.513	21.231	.397	.572	1.233	1.496	26.92	.359	2.674	.316	2.849	51.284	.683	1.321	.603	3.308	59.549	.793	.862	.7	3.837	69.059	.92	.333	.811	4.059	73.059	.973	.111	.858	4.17	75.059	1	0	.882	2.454	3.367	26.58	26.586	36.767	26.593	38.865	1.25	1.247	-4.766	1.242	-5.973	0	0	0	0	0	3.397	.243	65.195	4.657	3.686	.263	61.323	4.38	3.694	.264	60.616	4.33	3.694	.264	60.618	4.33	3.644	.26	63.896	4.564	3.694	.264	60.621	4.33	3.636	.26	64.439	4.603	22	29	37	43	43	43	34	20	6	91.375	168.063	293.063	420.609	576.492	531.563	478.406	170.859	306	2814.43	9.197	28.284	28.008	14.422	0	0	26.299	30.006	0	0	47.408	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
55256-53-6	282.193	73.647	1.473	178	500	222	508	32	21.789	1.856	2.067	0	68	15	59	149.711	150.133	.201	9946	17544	10525	31854	27.421	2728.93	2252	5.177	128.764	63.015	1533.551	166.721	2.962	4385	38.365	7522	73142	16.123	145.549	71573	1725.959	1726.206	2185.608	1726.556	2277.71	1.388	1.84	1.839	1.49	1.839	1.439	2.981	6.278	61.355	359.635	21.422	14.099	14.799	12.185	11.249	8.941	.714	.415	.269	.156	.098	.058	16.3	9.524	8.377	5.636	4.056	2.841	.543	.28	.152	.072	.035	.019	21.422	14.099	14.799	12.185	11.249	8.941	89.867	3.832	306.408	116.253	19.542	6.293	2.817	4.099	.84	.621	.362	.201	.109	.857	653	296	9.867	1.676	25.769	112	1144	102	53	1.144	2.787	3.435	8.536	4.14	4.876	1494.34	19223.52	2.087	5.548	3.234	1.733	41.418	.197	.298	.576	1.473	73.647	.261	4.171	.246	3.246	162.318	.575	2.397	.543	4.694	234.683	.832	.95	.785	5.094	254.683	.903	.55	.852	5.214	260.683	.924	.43	.872	5.214	260.683	.924	.43	.872	2.636	8.46	121.21	121.227	155.135	121.251	162.374	2	1.995	-7.625	1.988	-9.556	0	0	0	0	0	4.52	.151	537.773	17.926	5.388	.18	202.164	6.739	5.361	.179	204.804	6.827	5.361	.179	204.805	6.827	5.325	.177	211.14	7.038	5.361	.179	204.807	6.827	5.312	.177	212.857	7.095	55	78	115	153	197	250	322	391	459	175.5	348.5	640	1075.813	1800.156	3049.594	4850.484	7130.848	5972	188643.8	31.588	2059.712	61.852	30.248	0	0	91.562	133.747	0	73.126	69.241	147.108	0	100.518	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
55256-58-1	206.131	61.805	1.585	152	441.605	193	453.111	27	20.115	2	2.168	0	58.333	12	52	121.908	110.615	.195	6530	11175.38	7037	19914.44	23.96	153.294	1438	4.425	106.444	54.367	913.715	113.571	2.072	2376.5	32.877	5528	51534	8.758	91.67	49527	1016.782	1016.626	1395.521	1028.191	1464.331	1.453	2.059	2.059	1.569	2.042	1.506	1.938	6.323	38.125	170.29	17.999	12.635	11.632	11.026	10.477	8.664	.692	.421	.253	.155	.098	.061	14.625	8.342	6.464	5.065	3.906	2.644	.562	.278	.141	.071	.037	.018	18.499	12.923	12.003	11.384	10.789	8.937	84.332	3.573	255.827	105.35	16.146	5.723	2.123	3.554	.834	.595	.389	.238	.128	1	470	209	8.038	1.198	17.817	79	822	70	21	.881	2.431	3.129	8.145	4.47	4.676	1016.893	11712.16	2.068	5.432	3.019	1.699	33.609	.22	.325	.668	1.585	61.805	.3	3.701	.278	3.098	120.806	.586	2.188	.543	4.477	174.621	.847	.808	.785	4.836	188.621	.915	.449	.848	4.888	190.621	.925	.398	.857	5.042	196.621	.954	.244	.884	2.602	8.46	81.093	81.08	114.006	82.1	120.347	2.147	2.157	-5.685	1.701	-6.974	0	0	0	0	0	4.558	.175	195.9	7.535	5.029	.193	164.802	6.339	5.02	.193	165.114	6.351	5.02	.193	165.102	6.35	4.96	.191	173.245	6.663	5.017	.193	165.636	6.371	4.947	.19	174.619	6.716	46	71	107	143	179	231	284	348	391	167.5	340	629.25	1026.188	1736.281	2851.125	4615.125	6571.066	4450	141049.1	31.696	1540.221	54.487	26.295	0	0	69.881	109.125	0	56.418	54.602	120.213	0	79.283	0	0	0	0	0	0	0	0	75	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
553-24-2	179.525	48.922	1.398	104	244	124	279	17	13.641	1.869	2.05	.001	40	8	32	80.891	72	.248	2989	4608	3021	6884	18.57	84.8	684	4	63.303	35.502	443.176	38.526	2.142	1070.5	20.98	1930	12470	8.301	66.603	7407	464.286	464.308	593.487	464.862	629.2	1.648	2.471	2.471	1.95	2.468	1.843	.912	1.932	10.784	76.611	13.569	9.042	8.755	7.321	5.727	5.155	.714	.431	.282	.179	.108	.069	11.306	6.194	4.989	3.32	2.11	1.527	.595	.295	.161	.081	.04	.02	13.569	9.042	8.755	7.321	5.727	5.155	56.099	3.054	145.889	61.628	12.031	4.267	2.054	2.702	.885	.603	.35	.173	.106	1	312	146	7.684	1.28	12.211	55	323	44	18	.92	2.484	3.05	7.191	4.037	4.22	521.527	4918.402	1.529	4.951	2.974	1.604	27.793	.276	.415	.804	1.398	48.922	.273	3.732	.255	2.645	92.57	.516	2.484	.482	3.449	120.716	.672	1.68	.628	4.265	149.26	.831	.865	.777	4.436	155.26	.865	.693	.808	4.436	155.26	.865	.693	.808	2.461	5.318	51.269	51.271	66.009	51.334	70.117	.571	.571	-1.757	.561	-2.4	0	0	0	0	0	3.987	.21	108.373	5.704	4.293	.226	98.771	5.198	4.271	.225	100.546	5.292	4.271	.225	100.547	5.292	4.257	.224	101.471	5.341	4.271	.225	100.551	5.292	4.253	.224	101.675	5.351	31	41	53	75	83	95	110	121	102	122.25	241.875	506.25	802.406	1344.094	2295.211	3619.371	4083.539	957	32353.39	33.807	354.009	38.921	19.321	0	0	0	105.775	0	0	0	115.734	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
55380-34-2	110.039	41.51	1.73	56	200	64	178	7	7.167	1.636	1.817	.028	28	4	17	41.275	31.833	.28	764	1656	646	2716	11.853	31.48	191	2.894	30.393	18.977	152.5	0	1.506	218.5	10.965	325	1066	10.487	42.333	506	155.173	155.195	274.38	155.574	313.223	2.507	3.02	3.02	1.765	3.012	1.56	1.371	3.324	13.038	22.829	9.138	5.685	4.772	3.921	3.196	1.784	.761	.474	.298	.196	.139	.081	7.174	3.885	3.113	2.063	1.514	.696	.598	.324	.195	.103	.066	.032	9.138	5.685	4.772	3.921	3.196	1.784	37.79	2.258	64.798	30.51	9.233	3.698	1.857	2.845	.971	.566	.357	.186	.078	.75	118	62	5.167	.889	5.833	25	82	20	21	1.258	1.918	2.435	5.873	2.396	3.554	160.708	1121.737	1.459	3.827	2.403	1.463	21.754	.533	.757	1.677	1.73	41.51	.377	2.855	.368	2.292	55.02	.5	2.292	.488	3.105	74.529	.677	1.48	.661	3.189	76.529	.695	1.396	.678	3.272	78.529	.714	1.313	.696	3.272	78.529	.714	1.313	.696	2.338	1.792	26.604	26.607	47.68	26.671	54.789	1.071	1.07	-3.663	1.058	-4.789	0	0	0	0	0	3.161	.263	46	3.833	3.405	.284	46.255	3.855	3.424	.285	45.32	3.777	3.424	.285	45.32	3.777	3.394	.283	46.503	3.875	3.424	.285	45.322	3.777	3.385	.282	46.808	3.901	16	20	23	22	19	10	2	0	0	24	29	28	27	22	4	0	0	136	178	1.309	.474	23.258	12.44	0	0	0	38.248	0	0	0	0	0	0	16	22	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
554-00-7	53.303	24.184	1.727	42	85.21	46	91.222	6	5.375	1.636	1.817	.068	19.167	3	10	26.215	18.667	.302	357	534.988	291	587.975	8.654	11.269	84	2.333	19.533	13.401	62.667	0	1.06	80	7.567	162	481	5.636	20.895	243	52.504	52.279	66.976	59.521	65.717	2.346	3.706	3.719	3.063	3.357	3.112	1.164	1.493	8.715	37.575	6.853	4.198	3.873	2.86	1.817	1.332	.761	.466	.323	.22	.14	.095	6.077	3.161	2.509	1.525	.91	.494	.675	.351	.209	.117	.07	.035	7.853	4.776	4.652	3.525	2.429	1.686	31.83	1.975	41.235	26.803	6.867	2.56	1.578	1.953	1.054	.585	.322	.135	.071	.667	67	35	3.889	.593	2.889	15	33	9	10	.881	1.53	2.037	5.021	2.725	3.149	73.349	421.796	1.585	3.434	2.138	1.354	14.143	.597	.819	1.921	1.727	24.184	.454	2.08	.423	2.7	37.793	.709	1.108	.66	3.182	44.548	.836	.625	.778	3.664	51.303	.962	.143	.897	3.664	51.303	.962	.143	.897	3.664	51.303	.962	.143	.897	2.246	1.792	12.153	12.102	15.598	13.78	15.334	1.437	1.465	-.372	.56	-.215	0	0	0	0	0	2.863	.318	26.535	2.948	2.964	.329	29.318	3.258	2.963	.329	29.23	3.248	2.963	.329	29.208	3.245	2.937	.326	30.39	3.377	2.951	.328	29.855	3.317	2.937	.326	30.299	3.367	12	13	13	14	7	1	0	0	0	35.25	52.875	82.688	50.625	7.594	0	0	0	78	272.531	3.494	2.193	17.382	9.566	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	
554-10-9	48.106	21.699	1.669	20	67.024	19	37.311	1	2.485	1.385	1.513	.289	13.4	1	4	13.868	10.333	.414	114	246.046	69	227.622	5.614	7	31	2.067	9.083	6.757	31	-4.909	1.745	27	3.717	31	54	7.433	15	31	24.066	23.979	38.425	28.457	39.59	2.754	3.443	3.454	2.278	2.976	2.226	1.856	2.409	8.978	24.335	4.992	2.808	1.922	1.394	.289	0	.832	.562	.384	.348	.289	0	5.421	3.184	1.871	1.406	.327	0	.904	.637	.374	.351	.327	0	6.492	3.869	2.534	2.439	.722	0	34.75	1.559	16.245	13.133	6.649	3.826	3.649	4.24	1.91	.511	.281	.048	0	1	29	19	3.167	.556	2	7	20	6	14	1.459	1.459	1.826	3.76	1.918	2.551	27.384	116.561	1.459	2.446	1.953	1.166	11.299	.955	1.244	3.135	1.669	21.699	.451	2.031	.466	2.5	32.496	.676	1.201	.697	3.239	42.106	.875	.462	.903	3.393	44.106	.917	.308	.946	3.393	44.106	.917	.308	.946	3.393	44.106	.917	.308	.946	1.932	0	8.526	8.499	13.151	9.943	13.571	1.387	1.404	-1.485	.509	-1.718	0	0	0	0	0	2.301	.383	12.261	2.044	2.409	.401	13.88	2.313	2.414	.402	13.722	2.287	2.414	.402	13.719	2.286	2.405	.401	13.937	2.323	2.409	.402	13.835	2.306	2.403	.4	13.922	2.32	5	4	1	0	0	0	0	0	0	4	1	0	0	0	0	0	0	21	21	1	0	10.676	6.624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
