	"Activity"	"Structure Name"	"set"	"Min_dist"	"Avg_dist"	"Order"	"S_sCH3"	"S_ssCH2"	"S_aaCH"	"S_sssCH"	"S_aasC"	"S_aaaC"	"S_sNH2"	"S_ssNH"	"S_aaN"	"S_sssN"	"S_ssO"	"S_sCl"	"N_ssCH2"	"N_sssCH"	"N_aasC"	"N_aaaC"	"Apol"	"IC"	"BIC"	"CIC"	"MW"	"Rotlbonds"	"Hbond acceptor"	"Hbond donor"	"AlogP98"	"Fh2o"	"Foct"	"MolRef"	"JX"	"Kappa-3"	"PHI"	"SC-3_P"	"SC-3_C"	"CHI-0"	"CHI-3_C"	"CHI-V-1"	"CHI-V-3_P"	"CHI-V-3_C"	"RadOfGyration"	"Jurs-PPSA-1"	"Jurs-PNSA-1"	"Jurs-PPSA-2"	"Jurs-PNSA-2"	"Jurs-DPSA-2"	"Jurs-PPSA-3"	"Jurs-FPSA-1"	"Jurs-FPSA-3"	"Jurs-FNSA-3"	"Jurs-WNSA-1"	"Jurs-WPSA-3"	"Jurs-RPCG"	"Jurs-RNCG"	"Jurs-RPCS"	"Jurs-RNCS"	"Jurs-TPSA"	"Jurs-TASA"	"Jurs-RPSA"	"Shadow-XY"	"Shadow-XZ"	"Shadow-YZ"	"Shadow-XYfrac"	"Shadow-XZfrac"	"Shadow-YZfrac"	"Shadow-nu"	"Shadow-Xlength"	"Shadow-Ylength"	"Shadow-Zlength"	"Density"	"PMI-mag"	"PMI-X"
"21-23"	6.698970004	"21-23"	1	999.9	999.9	103	0	0.4581534862518311	8.843781471252441	0	3.0713210105896	1.125211834907532	11.38333797454834	3.18038010597229	12.43554878234863	0	0	12.05781936645508	1	0	6	2	14080.26009941101	3.516027450561523	0.7000736594200134	0.9434041976928711	335.195	3	3	5	2.891199827194214	-38.15546798706055	-37.45999908447266	92.34430694580078	1.793848991394043	4.110330104827881	3.870284080505371	43	8	15.68986988067627	1.722295045852661	7.158709049224854	3.597291946411133	0.7588376998901367	4.304582122011434	281.0769413759999	249.283886544	594.1517714825712	-526.9463224140706	1121.098093896642	29.59551228921316	0.5299730420859774	0.05580259840320895	-0.06041273702988138	132.2104084545911	15.69630040042363	0.1050878814606969	0.1805787242731679	1.116785010702047	2.527734533548403	64.431828384	465.9289995359999	0.1214867784196893	99.30869969071944	49.96224840354502	27.88269831826836	0.6564608199273482	0.7357723577235772	0.7163120567375887	3.886386115230552	16.24509390731159	9.312284987516097	4.179999986014741	1.282746865982578	1329.956163577337	154.0155031577667
"21-27"	7.26760624	"21-27"	1	999.9	999.9	104	0	0.497735857963562	8.978681564331055	0	3.035788297653198	1.144375562667847	11.38174057006836	3.212617874145508	12.44452667236328	0	0	11.8600902557373	1	0	6	2	14080.26009941101	3.425118684768677	0.681972861289978	1.034312963485718	335.195	3	3	5	2.891200065612793	-38.41456604003906	-37.45999908447266	92.34430694580078	1.761553049087524	4.110330104827881	3.870284080505371	43	8	15.68986988067627	1.706779479980469	7.158709049224854	3.776503562927246	0.7446835041046143	4.334295870835176	285.1544868479999	251.475592368	601.5498241310083	-530.5022439895474	1132.052068120556	30.57596526021632	0.531379991342643	0.05697773278919971	-0.06019414856979826	134.9493670533303	16.40798265969555	0.1053012240506824	0.1809453245918941	1.119052235079667	2.453714123226717	64.650546576	471.9795326399999	0.1204750704068852	99.44947845544148	53.48785454766593	25.95040569420655	0.6286856571714143	0.7372742200328407	0.6811594202898551	4.152155148157426	17.35600838884856	9.114211576699656	4.179999968582704	1.284855113631418	1627.842225914054	109.245095119633
"21-38"	8.13667714	"21-38"	1	999.9	999.9	105	2.052072525024414	0.6465913057327271	18.45360946655273	0	2.508442401885986	3.661975383758545	11.56913185119629	0	12.77003192901611	2.1714768409729	0	0	1	0	4	4	13959.20013999939	3.733660936355591	0.7064099907875061	0.9101952314376831	330.3914	3	3	4	3.102200508117676	-36.36273574829102	-35.93999862670898	103.419677734375	1.658712983131409	3.98353910446167	3.573620796203613	54	9	17.38854026794434	1.705785512924194	7.991644382476807	4.221279621124268	0.7121890187263489	4.420337632467143	395.5927852799999	166.669922496	884.1624466139242	-372.5125682470136	1256.675014860938	35.68359239827741	0.7035728669339392	0.06346427017972071	-0.03873138041149944	93.71228192741697	20.06355328503054	0.09938963865630841	0.1707870963140782	0.9362028990267868	2.353317430132938	52.725724128	509.5369836479999	0.093774179576223	95.69318449742555	75.17102756404374	43.11766079106149	0.6596385542168675	0.6824946846208363	0.7413101604278075	2.494133739085217	16.57431068518057	8.752648760656152	6.645317540694347	1.130845281952482	1252.831195757982	144.9125615533777
"21-40"	8.602059991000001	"21-40"	1	999.9	999.9	106	1.542325258255005	0.5130700469017029	10.9482479095459	0	2.779563426971436	1.14813756942749	11.39675331115723	3.242497444152832	12.46540927886963	0	0	0	1	0	5	2	12529.52011489868	3.551190614700317	0.6951499581336975	0.9723713397979736	308.3419999999999	4	4	5	1.302300214767456	-38.73281478881836	-34.55999755859375	93.13751220703125	1.720716595649719	4.545454502105713	3.758591413497925	44	8	16.39697647094727	1.735375165939331	7.062273502349854	3.409299850463867	0.6027520298957825	4.873349898231113	362.9143647359999	188.83083926784	841.5535639331694	-437.8753792559295	1279.428943189099	33.88303737528007	0.657757171430663	0.06141066044507793	-0.06273085850286003	104.1865099340507	18.69480336889363	0.09579596337903926	0.1646118699023736	1.04117560994908	2.520252739675047	104.13412008384	447.6110839199998	0.1887358862898521	102.2443208069699	56.667637210552	26.31192320084336	0.5968885838480896	0.7322068612391193	0.6798378926038501	4.425870438234936	18.50759569099804	9.255415458309487	4.18168492487073	1.147090243129485	1487.450154068354	91.28236995960464
"21-42"	7.823908741	"21-42"	1	999.9	999.9	107	1.520025491714478	0.3707089424133301	10.6692361831665	0	2.460124492645264	1.057794094085693	11.45156669616699	0	12.50022315979004	1.686936140060425	0	0	1	0	5	2	12529.52011489868	3.909275531768799	0.7422506213188171	0.7345806360244751	332.364	5	4	4	2.819100856781006	-35.29100036621094	-31.04999732971191	99.91420745849609	1.841424703598022	4.837984085083008	4.182326793670654	49	9	17.97432708740234	1.86458420753479	7.510836124420166	3.705694675445557	0.6730112433433533	4.248900639027431	376.0331836799999	208.73743435776	875.8510241659825	-486.1881879624511	1362.039212128434	35.35372671081433	0.6430439082965667	0.06045742658796079	-0.0587926394595357	122.0635184970036	20.67382061862095	0.09537196785799883	0.1638832957461703	0.9904976790883343	2.294032521254634	92.71073218175999	492.0598858559998	0.1585420493472424	74.39422572271647	83.61283542517327	57.84841003322152	0.5261996690568119	0.6808236808236808	0.716715257531584	1.751636073440396	14.66699315328346	9.639345975216722	8.37331074398117	1.141946791835962	1063.351094811124	243.7657060943218
"21-43"	7.494850022	"21-43"	1	999.9	999.9	108	1.745339393615723	0.3534924983978271	8.626796722412109	0	1.084108233451843	0.9330008029937744	11.36405181884766	0	12.32766532897949	1.768214464187622	0	0	1	0	5	2	13235.44013595581	3.820839881896973	0.7254593968391418	0.9340476393699646	376.3403	4	4	4	3.021900653839111	-37.4946174621582	-34.29000091552734	98.38250732421875	1.723368287086487	5.331434726715088	4.561389923095703	53	13	19.76721954345703	3.132978439331055	7.76271390914917	3.871140956878662	0.835177481174469	4.204963172084947	323.71297728	266.55193473216	901.4003462890927	-742.2315977067005	1643.631943995793	31.66956928256749	0.5484198208165408	0.053653145626781	-0.08205655235262711	157.3362543013494	18.6934355260377	0.1631663433647119	0.1370822271378558	0	2.098766381244761	97.43896835904	492.8259436531199	0.1650766738393433	75.66483435104539	84.15647710087994	56.74539211188839	0.4909700722394221	0.6563647490820074	0.6602827177382581	1.793239904594679	15.16318195625357	10.16362702248124	8.455746449430514	1.251847518898116	1425.052973801068	276.7591339351923
"22-6"	7.744727495	"22-6"	1	999.9	999.9	109	3.201442718505859	0	9.342010498046875	0	3.471232652664185	1.149386882781982	11.44809913635254	0	12.54376125335693	0	10.53569793701172	0	0	0	6	2	13551.60007286072	3.708131790161133	0.7319515347480774	0.8154301643371582	329.3758	4	6	4	2.857700109481812	-39.97003555297852	-38.47000122070312	94.37447357177734	1.862913966178894	4.158790111541748	4.196188926696777	46	8	16.39697647094727	1.568708419799805	7.517199039459229	4.064589023590088	0.7228254079818726	4.069535962312676	363.0427933439999	173.04591782016	835.1981133737827	-398.1007912044297	1233.298904578212	33.04120123335365	0.6772065626146523	0.06163383138884237	-0.06305080354943036	92.76796305642871	17.71301498450421	0.0965590888115142	0.1659229623545652	0.9795051238803705	2.431454812610796	92.92877178816001	443.159939376	0.173345884464453	80.92974602754342	61.98875891391377	50.21793568950088	0.615522924782739	0.4907668231611894	0.5995271867612293	1.569690285581777	14.08075227773316	9.337660653193595	8.970401618122002	1.214282593104694	911.8281046433265	212.4909081052063
"22-7"	5.853871964	"22-7"	1	999.9	999.9	110	1.399581670761108	0	9.12391185760498	0	0.09397518634796143	0.5455086231231689	11.2635612487793	0	11.85486507415771	0	5.107243537902832	0	0	0	5	2	13379.78011703491	3.969001054763794	0.7707176804542542	0.5545608997344971	331.3484	3	6	4	1.858299970626831	-38.95553970336914	-34.95999908447266	88.75939178466797	2.101519584655762	3.519999980926514	3.583950757980347	50	11	16.61251831054688	2.16666579246521	7.994143009185791	4.889266014099121	1.090676546096802	3.928317304692406	318.3785404799999	190.24470503808	1034.770367669094	-618.3192456456871	1653.089613314782	33.24296812625117	0.6259614425520444	0.06535872754378368	-0.1088864533902423	96.76287931909803	16.90814633902795	0.4088983850588199	0.1769683573773329	0.5261701801987231	4.929984459044231	116.45021750208	392.1730280159998	0.2289518195014164	82.6500502326376	62.8040323936836	46.76679739488781	0.6558641975308642	0.6058558558558559	0.7237237237237237	1.95013365102646	14.21809126943096	8.863145929960828	7.290829150067339	1.265955080742955	822.5588567157415	175.3689967386937
"22-11"	6.585026652	"22-11"	1	999.9	999.9	111	1.614026188850403	0	11.13962936401367	0	2.530736446380615	1.10618007183075	11.3913631439209	3.178939819335938	12.41750717163086	0	5.288285255432129	0	0	0	5	2	11393.66008377075	3.784941673278809	0.7604438066482544	0.6073757410049438	282.3042	3	4	5	2.305799961090088	-41.86915588378906	-38.90999984741211	83.71339416503906	1.939080238342285	3.673469305038452	3.247030258178711	42	7	14.81962585449219	1.36458420753479	6.269397735595703	2.956282377243042	0.438380241394043	4.076681944175906	347.1872638079999	142.72475034048	797.7160331340194	-327.9320266744775	1125.648059808497	35.24763270713078	0.7086726877099533	0.07194686329216682	-0.05266762323053598	69.9225699081435	17.26823873351627	0.09668082255905705	0.1661318578697664	0.9573890508194058	2.143827515625701	74.11905502848001	415.7929591199999	0.1512905437873512	88.25331346357648	50.4902192621206	35.06909187105278	0.6609870740305523	0.6025163094128612	0.6851574212893553	2.608578434512274	14.78499474542568	9.03060566781614	5.66783599443121	1.17997651944234	797.0119750625505	109.0916658860045
"22-15"	5.958607315	"22-15"	1	999.9	999.9	112	3.169318675994873	0	9.036455154418945	0	3.029293775558472	1.081053733825684	11.41916465759277	3.174884557723999	12.43264961242676	0	10.49051284790039	0	0	0	6	2	12299.88006401062	3.708131790161133	0.7319515347480774	0.8154301643371582	312.3304	4	5	5	2.289399862289429	-45.53915786743164	-42.58000183105469	90.17658996582031	1.869298100471497	4.158790111541748	3.918483257293701	46	8	16.39697647094727	1.568708419799805	6.792453765869141	3.242517471313477	0.508470356464386	4.243976883370099	387.0918670079999	147.88593418368	978.9193411660399	-373.9897767884042	1352.909117954444	37.47526651595516	0.7235662230203582	0.07005013372980677	-0.06234928601485742	79.11569189676261	20.04843567977787	0.08783993584664003	0.1509400888490245	0.8910571578720938	2.178880660002949	100.11991680768	434.857884384	0.1871477967584071	95.07172697473997	57.38732586506362	40.24049344553493	0.6405263157894737	0.5995065789473685	0.645	2.379089732535896	15.0909447342084	9.835534747103328	6.343159119989481	1.187321512914418	1021.377059508215	151.9899992016516
"22-10"	6.366531544	"22-10"	1	999.9	999.9	113	0	0	13.37833309173584	0	2.053552150726318	1.165502548217773	11.33862686157227	3.184402704238892	12.37958335876465	0	0	0	0	0	4	2	10487.44010353088	3.431623220443726	0.7028208374977112	0.8163042664527893	252.278	2	3	5	2.322199821472168	-38.40916061401367	-35.14999771118164	77.25020599365234	1.956273436546326	3.365960597991943	2.604585409164429	37	6	13.24227523803711	1.235375165939331	5.740358829498291	2.632765769958496	0.3906192183494568	3.767939458593224	305.4836547839999	144.868223808	619.2851521280427	-293.6809832438429	912.9661353718856	33.37444236954627	0.6783221505349941	0.0741074789648699	-0.04844387384063574	65.24167674021908	15.0302428180856	0.1095777005692547	0.1882932591950935	1.164499005993467	2.553355995450169	59.838746352	390.5131322399999	0.1328710930197128	80.84889847253771	45.49457700773596	30.92509296964302	0.617620617320947	0.668169014084507	0.6893617021276596	2.918021318624219	14.09551279534225	9.286914387192819	4.830503706528082	1.166282976123065	607.1642480788277	91.37313051900711
"22-18"	8.886056648	"22-18"	1	999.9	999.9	114	1.942310214042664	0	13.65875148773193	0	2.245214462280273	1.194159865379333	11.42583656311035	0	12.56623268127441	1.967497229576111	0	0	0	0	4	2	11000.70009803772	3.546439409255981	0.7192513346672058	0.7754886746406555	266.3048	2	3	4	2.52810001373291	-34.4627799987793	-32.09000015258789	82.14689636230469	2.021532773971558	3.276621103286743	2.830038785934448	41	7	14.11251831054688	1.352910280227661	6.134786128997803	3.05901050567627	0.486810177564621	3.888036032499186	353.4830302079999	138.771006528	712.4943282247013	-279.712304731974	992.2066329566753	33.99285806822819	0.7180906682895847	0.06905551916572471	-0.04308527507944285	68.31058814532577	16.73312160427923	0.1102077231873193	0.1893758649848689	1.038104085476129	2.733716488663159	56.44393339200001	435.8101033439999	0.1146642367145714	70.95127478905194	69.50690721329458	41.17572975192495	0.6191780821917808	0.6220583069898138	0.675	1.87848225193221	14.48778469772628	7.909383705794589	7.712494852066939	1.142363110295773	688.8534000705594	104.1941472422623
"22-13"	6.086186148	"22-13"	1	999.9	999.9	115	0	0	10.88702201843262	0	2.577486276626587	1.120203375816345	11.34269905090332	3.152982950210571	12.35732650756836	0	0	5.840058326721191	0	0	5	2	12027.22010421753	3.203701734542847	0.6497408747673035	1.118226408958435	286.7231	2	3	5	2.986599922180176	-38.39732360839844	-36.11999893188477	82.05500793457031	1.911941409111023	3.621301889419556	2.998140811920166	39	7	14.11251926422119	1.524050235748291	6.217988967895508	2.955174684524536	0.5796014666557312	3.79749622252467	276.1913763839999	201.603634848	554.8696212353142	-405.0225408588253	959.8921620941394	31.54176152419607	0.5780541234029155	0.0660152592277288	-0.05615712910833039	96.32521097661217	15.07049630173033	0.1105717132245558	0.1900013239216699	1.148356564109187	2.451848016699485	61.78440206399999	416.010609168	0.1293115260971189	85.47509200371569	48.66736563373949	30.73007143376302	0.6147211040828062	0.6858108108108109	0.6817375886524822	3.08471555953207	14.79531847197633	9.398036683148943	4.796331521153503	1.24822293868017	878.5680839724191	117.5599670811895
"14-5"	6.366531544	"14-5"	1	999.9	999.9	116	3.230817317962646	0.4754801988601685	9.201181411743164	0	3.435112953186035	1.142423987388611	11.45481586456299	3.276907920837402	12.53828144073486	0	10.57831192016602	0	1	0	6	2	12813.14005851746	3.720175266265869	0.7282289266586304	0.864787220954895	326.3572	5	5	5	1.529599666595459	-45.26277542114258	-43.04000091552734	95.66108703613281	1.779367923736572	4.601177215576172	4.407001972198486	47	8	17.10408401489258	1.568708419799805	7.249560832977295	3.510844469070435	0.5331590175628662	4.732572504847418	414.4820951039999	151.62356356224	1079.517764139167	-394.9032540533328	1474.4210181925	37.22619968201287	0.7321638439024453	0.0657583952962399	-0.05738009677347086	85.83495731972435	21.07396229062687	0.08529052652293431	0.1465597577625928	0.9269953852233486	2.179759396169874	96.61175994624	469.4938987199998	0.1706602971852638	105.4534509577671	54.73972839672128	31.63082348336457	0.583041958041958	0.75	0.7289377289377289	4.168126757684088	17.44179373951098	10.3697871159781	4.184564134801425	1.163312134227931	1351.503302402676	146.9183135406521
"14-10"	7.494850022	"14-10"	1	999.9	999.9	117	1.938772559165955	0.5671802759170532	9.172292709350586	0	3.197914600372314	1.162202596664429	11.44936656951904	0	12.56743431091309	2.004686832427979	0	11.99570465087891	1	0	6	2	14593.52009391785	3.708131313323975	0.7319514751434326	0.8154306411743164	349.2218	3	3	4	3.522600173950195	-34.46818161010742	-34.39999771118164	96.5791015625	1.822926998138428	4.158790111541748	4.105038642883301	46	9	16.56011390686035	1.905024290084839	7.542203426361084	4.126397609710693	0.8939996361732483	3.850652460523988	320.2268065919999	233.488298736	671.9780404301578	-489.9621277894799	1161.940168219638	30.73665019530501	0.5783241300637983	0.05550986400686646	-0.05317459313644835	129.2859979274597	17.0193475003232	0.10585890995761	0.181903627652806	1.124978848623299	2.58606611630009	56.33925528000001	497.3758500479998	0.10174773044457	69.09678411813167	79.40138181250721	54.56702901584529	0.5265700483091788	0.6822493224932249	0.7332979851537645	1.763404178944878	14.32578425800691	9.159742734925413	8.123936888126611	1.259996104312966	1085.372492243506	236.7555146345949
"21-5"	7.619788758	"21-5"	1	999.9	999.9	118	2.017905950546265	0.6704065203666687	13.91028213500977	0	2.493071317672729	1.244699716567993	11.4419059753418	0	12.60812282562256	2.113606452941895	0	0	1	0	4	2	11513.96009254456	3.748994588851929	0.7532215714454651	0.6433228254318237	280.3316	3	3	4	2.193800210952759	-34.20003509521484	-32.54999923706055	86.96949768066406	1.850611090660095	3.854848384857178	3.271384716033936	41	7	14.81962585449219	1.433619976043701	6.580960273742676	3.240377187728882	0.5666727423667908	3.810071370435312	367.3364808959998	135.904862016	770.5145741606509	-285.0701718097502	1055.584745970401	33.46476337187196	0.7299409837244528	0.06649843826071308	-0.04132600930000298	68.39294526920187	16.84085245949315	0.105902940183247	0.1819792906676491	1.023133422340418	2.626943974793866	54.06084129600001	449.1805016159998	0.1074252782634623	71.84106379546789	62.48789813876944	48.29313566973879	0.5979883192731992	0.5607675906183369	0.6350931677018633	1.579909059267262	13.26852204151771	9.054354694722889	8.398282143955459	1.120249769785203	695.7471128449777	144.3140504987792
"22-16"	5.494850022	"22-16"	1	999.9	999.9	119	4.655182838439941	0	7.070030212402344	0	3.155525207519531	1.034336566925049	11.46286964416504	3.169606685638428	12.46208953857422	0	15.99035930633545	0	0	0	7	2	13206.10004425049	3.753269910812378	0.7288260459899902	0.890586256980896	342.3566	5	6	5	2.273000478744507	-49.12096786499023	-46.53000259399414	96.63977813720703	1.911035537719727	4.465974807739258	4.613173484802246	51	9	17.97432708740234	1.704791307449341	7.321492671966553	3.523704290390015	0.5595014095306396	4.535930196753529	434.9982510719998	145.82502699072	1224.467670550372	-410.4798778856222	1634.947548435994	41.56768703211851	0.7489339141552566	0.07156684072780885	-0.06364095824745998	84.6985702003346	24.14348024348029	0.07891599931234153	0.1356056097783118	0.8386524108353798	2.076158965703892	114.21845753472	466.6048205279999	0.1966492422887813	98.12494507309445	69.14751491268945	42.40708180088558	0.569683257918552	0.6882352941176471	0.6961538461538461	2.827566379594901	16.85490165027753	10.2192670316147	5.960921650473258	1.187253924788488	1337.671585028059	158.4897589476867
